Date,Store,Weekly_Sales,Holiday_Flag,KMeans_Anomaly,Hierarchical_Anomaly,IsolationForest_Anomaly,Consensus_Anomaly,Anomaly_Type,Sales_Deviation
2010-03-05,35,1162610.27,0,0,0,0,0,Normal,0.06740776073052977
2010-03-12,35,1150344.39,0,0,0,0,0,Normal,-0.007050923520772145
2010-03-19,35,1117536.09,0,0,0,0,0,Normal,0.07387589712889772
2010-03-26,35,1078900.44,0,0,0,0,0,Normal,-1.2923621227038995
2010-04-02,35,1189556.47,0,0,0,0,0,Normal,1.1772474609192023
2010-04-09,35,1198014.97,0,0,0,0,0,Normal,0.9047165895880919
2010-04-16,35,1084487.55,0,0,0,0,0,Normal,-0.821169151234525
2010-04-23,35,1110827.48,0,0,0,0,0,Normal,-0.6160889160780171
2010-04-30,35,1096930.65,0,0,0,0,0,Normal,-0.498351695498836
2010-05-07,35,1182099.88,0,0,0,0,0,Normal,1.4537712355953267
2010-05-14,35,1104277.57,0,0,0,0,0,Normal,-0.4880520652826293
2010-05-21,35,1078182.18,0,0,0,0,0,Normal,-0.8116164110450348
2010-05-28,35,1223777.48,0,0,0,0,0,Normal,1.1353856610924122
2010-06-04,35,1282378.71,0,0,0,0,0,Normal,1.1358150864888252
2010-06-11,35,1160412.71,0,0,0,0,0,Normal,-0.29439900421502563
2010-06-18,35,1198025.76,0,0,0,0,0,Normal,-0.35361375328677047
2010-06-25,35,1230245.74,0,0,0,0,0,Normal,0.2415244568375189
2010-07-02,35,1245827.08,0,0,0,0,0,Normal,0.9838862404971003
2010-07-09,35,1268766.76,0,0,0,0,0,Normal,1.1130249700980976
2010-07-16,35,1124414.87,0,0,0,0,0,Normal,-1.4533035396607967
2010-07-23,35,1121756.43,0,0,0,0,0,Normal,-0.8767029726458875
2010-07-30,35,1139131.78,0,0,0,0,0,Normal,-0.3454938559961813
2010-08-06,35,1180183.39,0,0,0,0,0,Normal,1.4385195028863629
2010-08-13,35,1090587.5,0,0,0,0,0,Normal,-1.132687189422709
2010-08-20,35,1033719.5,0,0,0,0,0,Normal,-1.2220986247897914
2010-08-27,35,917693.06,0,0,0,0,0,Normal,-1.2541945528003657
2010-09-03,35,948660.79,0,0,0,0,0,Normal,-0.6201615030440034
2010-09-10,35,961685.98,1,0,0,0,0,Normal,-0.07642489529123886
2010-09-17,35,831443.61,0,0,0,0,0,Normal,-1.4236761599387306
2010-09-24,35,758069.78,0,0,0,0,0,Normal,-1.1990931690227087
2010-10-01,35,771065.21,0,0,0,0,0,Normal,-0.6392676838410289
2010-10-08,35,874615.32,0,0,0,0,0,Normal,1.2123216531846797
2010-10-15,35,798376.99,0,0,0,0,0,Normal,-0.04130536537221791
2010-10-22,35,827705.82,0,0,0,0,0,Normal,0.22042450747987094
2010-10-29,35,857797.33,0,0,0,0,0,Normal,0.5399734633248876
2010-11-05,35,843755.12,0,0,0,0,0,Normal,0.46432281865464137
2010-11-12,35,870914.69,0,0,0,0,0,Normal,1.1240311034778956
2010-11-19,35,846850.35,0,0,0,0,0,Normal,-0.6486625147822206
2010-11-26,35,1781866.98,1,1,0,1,1,Sudden Spike,1.4994836938480263
2010-12-03,35,982598.88,0,1,0,0,0,Normal,-0.3101432078384349
2010-12-10,35,1108580.19,0,0,0,0,0,Normal,-0.17192905780636988
2010-12-17,35,1314987.4,0,0,0,0,0,Normal,0.051210641125608476
2010-12-24,35,1779236.54,0,0,0,1,0,Normal,1.3801880507914728
2010-12-31,35,576332.05,1,1,0,1,1,Sudden Drop,-1.240256775132672
2011-01-07,35,649289.75,0,0,0,0,0,Normal,-0.7522350322212925
2011-01-14,35,687670.78,0,0,0,0,0,Normal,-0.41121298190337163
2011-01-21,35,659902.07,0,0,0,0,0,Normal,0.3496354870087513
2011-01-28,35,633289.78,0,0,0,0,0,Normal,-1.06006148294467
2011-02-04,35,747577.05,0,0,0,0,0,Normal,1.3369219551303098
2011-02-11,35,859258.17,1,0,0,0,0,Normal,1.3167789648611992
2011-02-18,35,865305.88,0,0,0,0,0,Normal,0.8110623085146922
2011-02-25,35,841129.26,0,0,0,0,0,Normal,0.23379173208136525
2011-03-04,35,850448.54,0,0,0,0,0,Normal,-0.34004823881445895
2011-03-11,35,830601.39,0,0,0,0,0,Normal,-1.1049808126430845
2011-03-18,35,800662.82,0,0,0,0,0,Normal,-1.390368763658272
2011-03-25,35,762184.1,0,0,0,0,0,Normal,-1.2696005474253276
2011-04-01,35,762620.94,0,0,0,0,0,Normal,-0.7980793432578367
2011-04-08,35,813352.41,0,0,0,0,0,Normal,1.0904855020323947
2011-04-15,35,795157.2,0,0,0,0,0,Normal,0.4678816700406851
2011-04-22,35,841778.34,0,0,0,0,0,Normal,1.1618490713526666
2011-04-29,35,811824.06,0,0,0,0,0,Normal,-0.19147355936098517
2011-05-06,35,835181.18,0,0,0,0,0,Normal,0.6606902542949064
2011-05-13,35,826155.95,0,0,0,0,0,Normal,-0.19889179958131412
2011-05-20,35,776838.56,0,0,0,0,0,Normal,-1.3904823756735567
2011-05-27,35,850708.6,0,0,0,0,0,Normal,0.8927451375381669
2011-06-03,35,955466.84,0,0,0,0,0,Normal,1.3696117516401787
2011-06-10,35,855130.21,0,0,0,0,0,Normal,-0.06006843963481644
2011-06-17,35,828594.86,0,0,0,0,0,Normal,-0.7761833307561422
2011-06-24,35,849397.57,0,0,0,0,0,Normal,-0.40119438294580434
2011-07-01,35,874453.88,0,0,0,0,0,Normal,1.1953193743485748
2011-07-08,35,827717.85,0,0,0,0,0,Normal,-0.7866605833001229
2011-07-15,35,813845.5,0,0,0,0,0,Normal,-1.0389402165511108
2011-07-22,35,820188.42,0,0,0,0,0,Normal,-0.503626233035427
2011-07-29,35,770820.27,0,0,0,0,0,Normal,-1.4624473353890322
2011-08-05,35,826820.71,0,0,0,0,0,Normal,0.7472825079146755
2011-08-12,35,819911.89,0,0,0,0,0,Normal,0.4038502806983844
2011-08-19,35,820288.35,0,0,0,0,0,Normal,0.41717625793567953
2011-08-26,35,897037.25,0,0,0,0,0,Normal,1.4945799395850514
2011-09-02,35,813486.55,0,0,0,0,0,Normal,-0.6095128447757671
2011-09-09,35,922440.64,1,0,0,0,0,Normal,1.0814672868638087
2011-09-16,35,738792.11,0,0,0,0,0,Normal,-1.2459331115482135
2011-09-23,35,705802.45,0,0,0,0,0,Normal,-0.929644398260987
2011-09-30,35,749676.95,0,0,0,0,0,Normal,-0.30315343337229606
2011-10-07,35,791637.53,0,0,0,0,0,Normal,1.2750488954502008
2011-10-14,35,772859.25,0,0,0,0,0,Normal,0.4826543760794304
2011-10-21,35,811328.4,0,0,0,0,0,Normal,1.1375505402418857
2011-10-28,35,808821.5,0,0,0,0,0,Normal,0.7099731885012562
2011-11-04,35,653468.75,0,0,0,0,0,Normal,-1.4573167266583216
2011-11-11,35,880576.33,0,0,0,0,0,Normal,0.9586526690245604
2011-11-18,35,820964.1,0,0,0,0,0,Normal,0.30974107626576103
2011-11-25,35,1733822.4,1,1,0,1,1,Sudden Spike,1.4701134577963813
2011-12-02,35,903606.03,0,1,0,0,0,Normal,-0.4172490806234482
2011-12-09,35,948964.99,0,0,0,0,0,Normal,-0.36000751293096367
2011-12-16,35,1115255.65,0,0,0,0,0,Normal,-0.1569718556767366
2011-12-23,35,1550214.02,0,0,0,1,0,Normal,1.4267954867683141
2011-12-30,35,904650.55,1,0,0,0,0,Normal,-0.7641759099771558
2012-01-06,35,671708.09,0,0,0,0,0,Normal,-1.0411237462224672
2012-01-13,35,625135.11,0,0,0,0,0,Normal,-0.7340586272824781
2012-01-20,35,669850.04,0,0,0,0,0,Normal,-0.3796613026733027
2012-01-27,35,588722.99,0,0,0,0,0,Normal,-1.2609563950663918
2012-02-03,35,746901.03,0,0,0,0,0,Normal,1.3100685080466241
2012-02-10,35,849779.14,1,0,0,0,0,Normal,1.2216247017190438
2012-02-17,35,824568.39,0,0,0,0,0,Normal,0.6127188363268333
2012-02-24,35,805028.74,0,0,0,0,0,Normal,-0.035177219819868454
2012-03-02,35,766571.1,0,0,0,0,0,Normal,-1.2795229488509405
2012-03-09,35,796351.35,0,0,0,0,0,Normal,-0.07372615348427572
2012-03-16,35,793045.82,0,0,0,0,0,Normal,0.1687166870435162
2012-03-23,35,760671.1,0,0,0,0,0,Normal,-1.0183957291659802
2012-03-30,35,744525.69,0,0,0,0,0,Normal,-1.1546798475694968
2012-04-06,35,860293.46,0,0,0,0,0,Normal,1.3788407895634198
2012-04-13,35,788633.42,0,0,0,0,0,Normal,0.0020021942228748055
2012-04-20,35,794660.24,0,0,0,0,0,Normal,-0.049608300595896035
2012-04-27,35,721212.45,0,0,0,0,0,Normal,-1.231388230462167
2012-05-04,35,772036.6,0,0,0,0,0,Normal,0.08698093821710083
2012-05-11,35,802383.63,0,0,0,0,0,Normal,0.8148717683856783
2012-05-18,35,819196.68,0,0,0,0,0,Normal,0.9413264375821465
2012-05-25,35,822167.17,0,0,0,0,0,Normal,0.792627818702291
2012-06-01,35,932195.52,0,0,0,0,0,Normal,1.4837851676470866
2012-06-08,35,873415.01,0,0,0,0,0,Normal,0.21957082133084657
2012-06-15,35,848289.41,0,0,0,0,0,Normal,-0.44071896851459613
2012-06-22,35,911696.0,0,0,0,0,0,Normal,0.5387273384941702
2012-06-29,35,892133.41,0,0,0,0,0,Normal,0.39757542493268216
2012-07-06,35,985479.64,0,0,0,0,0,Normal,1.3293361242083193
2012-07-13,35,825763.48,0,0,0,0,0,Normal,-1.186798026538289
2012-07-20,35,841224.74,0,0,0,0,0,Normal,-0.6236572173434478
2012-07-27,35,808030.15,0,0,0,0,0,Normal,-0.701612725806321
2012-08-03,35,866216.36,0,0,0,0,0,Normal,1.2529013312209443
2012-08-10,35,888368.8,0,0,0,0,0,Normal,1.0844069625074657
2012-08-17,35,887979.47,0,0,0,0,0,Normal,0.6691285851602796
2012-08-24,35,895274.72,0,0,0,0,0,Normal,0.8572001943036409
2012-08-31,35,931278.97,0,0,0,0,0,Normal,1.4800321986222187
2012-09-07,35,984833.35,1,0,0,0,0,Normal,1.3557976727397016
2012-09-14,35,821568.64,0,0,0,0,0,Normal,-1.2652137449181111
2012-09-21,35,772302.94,0,0,0,0,0,Normal,-1.077219593465242
2012-09-28,35,814099.86,0,0,0,0,0,Normal,-0.3642005272792731
2012-10-05,35,866064.4,0,0,0,0,0,Normal,1.2381614661818545
2012-10-12,35,873643.14,0,0,0,0,0,Normal,0.88603276173388
2012-10-19,35,829284.67,0,0,0,0,0,Normal,-0.5753643277981484
2012-10-26,35,865137.6,0,0,0,0,0,Normal,0.3324472321370885
2010-02-19,36,470281.03,0,0,0,0,0,Normal,0.8109888728048806
2010-02-26,36,447519.44,0,0,0,0,0,Normal,-1.491329389430377
2010-03-05,36,480203.43,0,0,0,0,0,Normal,0.9647078612029472
2010-03-12,36,441434.2,0,0,0,0,0,Normal,-1.002026285537231
2010-03-19,36,428851.99,0,0,0,0,0,Normal,-0.9431571653558904
2010-03-26,36,404438.51,0,0,0,0,0,Normal,-1.084270426295514
2010-04-02,36,435972.82,0,0,0,0,0,Normal,0.5083047751881411
2010-04-09,36,453016.91,0,0,0,0,0,Normal,1.113570000017421
2010-04-16,36,483699.56,0,0,0,0,0,Normal,1.19087205831905
2010-04-23,36,434116.8,0,0,0,0,0,Normal,-0.7656740203192147
2010-04-30,36,457899.64,0,0,0,0,0,Normal,0.03505248241557325
2010-05-07,36,489372.02,0,0,0,0,0,Normal,0.9080297684871241
2010-05-14,36,476733.74,0,0,0,0,0,Normal,0.5074210746611566
2010-05-21,36,474917.98,0,0,0,0,0,Normal,0.014469715224212431
2010-05-28,36,447050.42,0,0,0,0,0,Normal,-1.399191682998109
2010-06-04,36,471088.88,0,0,0,0,0,Normal,0.26382524518034045
2010-06-11,36,467711.18,0,0,0,0,0,Normal,0.2023566759045873
2010-06-18,36,485694.72,0,0,0,0,0,Normal,1.1176515882794387
2010-06-25,36,434879.87,0,0,0,1,0,Normal,-1.3970945725464643
2010-07-02,36,434252.15,0,0,0,0,0,Normal,-0.841368768367892
2010-07-09,36,471713.59,0,0,0,0,0,Normal,0.5773484267053112
2010-07-16,36,466962.04,0,0,0,0,0,Normal,0.7441203651289702
2010-07-23,36,452021.2,0,0,0,0,0,Normal,-0.24962614104005898
2010-07-30,36,432451.91,0,0,0,0,0,Normal,-1.3201470429617732
2010-08-06,36,467442.94,0,0,0,0,0,Normal,0.7719479213288418
2010-08-13,36,470436.8,0,0,0,0,0,Normal,0.8529673067049127
2010-08-20,36,437949.9,0,0,0,0,0,Normal,-0.7187042129490703
2010-08-27,36,412050.73,0,0,0,0,0,Normal,-1.2692455560970162
2010-09-03,36,431294.45,0,0,0,0,0,Normal,-0.2732568228231435
2010-09-10,36,434471.38,1,0,0,0,0,Normal,0.4773221954956296
2010-09-17,36,454694.21,0,0,0,0,0,Normal,1.2351489642655815
2010-09-24,36,419348.59,0,0,0,0,0,Normal,-1.0625757569585712
2010-10-01,36,422169.47,0,0,0,0,0,Normal,-0.6528941855336162
2010-10-08,36,444351.61,0,0,0,0,0,Normal,0.5362862491127468
2010-10-15,36,453308.15,0,0,0,0,0,Normal,1.1116038554936905
2010-10-22,36,424956.3,0,0,0,0,0,Normal,-0.745207730720233
2010-10-29,36,392654.26,0,0,0,0,0,Normal,-1.346496615733778
2010-11-05,36,405860.37,0,0,0,0,0,Normal,-0.5064977694755339
2010-11-12,36,425804.8,0,0,0,0,0,Normal,0.8417275512567338
2010-11-19,36,411615.71,0,0,0,0,0,Normal,0.19155164551949824
2010-11-26,36,408891.49,1,0,0,0,0,Normal,-0.4702986877638829
2010-12-03,36,360266.09,0,0,0,0,0,Normal,-1.4485324489633118
2010-12-10,36,404545.03,0,0,0,0,0,Normal,0.3392149141568605
2010-12-17,36,410214.7,0,0,0,0,0,Normal,0.5948088838389047
2010-12-24,36,422093.59,0,0,0,0,0,Normal,0.8443751989217073
2010-12-31,36,359310.65,1,0,0,0,0,Normal,-1.4458607146088576
2011-01-07,36,384659.85,0,0,0,0,0,Normal,-0.33671771918961735
2011-01-14,36,410497.73,0,0,0,0,0,Normal,0.5841755533125572
2011-01-21,36,399191.05,0,0,0,0,0,Normal,0.4876393171520719
2011-01-28,36,372174.12,0,0,0,0,0,Normal,-1.1624925821872458
2011-02-04,36,417521.7,0,0,0,0,0,Normal,0.8866745542881466
2011-02-11,36,401501.2,1,0,0,0,0,Normal,0.2075818764667555
2011-02-18,36,427175.03,0,0,0,0,0,Normal,0.9382641508528459
2011-02-25,36,380279.44,0,0,0,0,0,Normal,-1.284487944034521
2011-03-04,36,402579.84,0,0,0,0,0,Normal,-0.01585522718805536
2011-03-11,36,407506.78,0,0,0,0,0,Normal,0.16201815236508238
2011-03-18,36,431412.22,0,0,0,0,0,Normal,1.2378710550507697
2011-03-25,36,390732.02,0,0,0,0,0,Normal,-1.0138946895764525
2011-04-01,36,385672.11,0,0,0,0,0,Normal,-0.8805876702325071
2011-04-08,36,428727.61,0,0,0,0,0,Normal,0.8066955890315795
2011-04-15,36,414986.54,0,0,0,0,0,Normal,0.48975453651704864
2011-04-22,36,374574.72,0,0,0,0,0,Normal,-1.050245388274824
2011-04-29,36,340708.78,0,0,0,0,0,Normal,-1.2270762597327642
2011-05-06,36,393401.4,0,0,0,0,0,Normal,0.3965054961729647
2011-05-13,36,395316.65,0,0,0,0,0,Normal,0.7628284434127847
2011-05-20,36,376183.44,0,0,0,0,0,Normal,-0.00865963484360841
2011-05-27,36,348655.2,0,0,0,0,0,Normal,-1.3759189975470711
2011-06-03,36,373703.95,0,0,0,0,0,Normal,0.012485372622632824
2011-06-10,36,374182.04,0,0,0,0,0,Normal,0.45939634695267667
2011-06-17,36,394645.25,0,0,0,0,0,Normal,1.160681379677697
2011-06-24,36,360009.94,0,0,0,0,0,Normal,-1.094478596516503
2011-07-01,36,354270.77,0,0,0,0,0,Normal,-0.9180614311992297
2011-07-08,36,377464.62,0,0,0,0,0,Normal,0.32131234572552
2011-07-15,36,385631.48,0,0,0,0,0,Normal,1.1102311996948897
2011-07-22,36,361311.41,0,0,0,0,0,Normal,-0.580178960103925
2011-07-29,36,354361.08,0,0,0,0,0,Normal,-1.0665809569477398
2011-08-05,36,381017.75,0,0,0,0,0,Normal,0.6909534743631353
2011-08-12,36,380188.69,0,0,0,0,0,Normal,0.8153814556345098
2011-08-19,36,373267.58,0,0,0,0,0,Normal,0.08541224659853197
2011-08-26,36,344964.2,0,0,0,0,0,Normal,-1.468085031389223
2011-09-02,36,350276.29,0,0,0,0,0,Normal,-0.6925533666725101
2011-09-09,36,352960.64,1,0,0,0,0,Normal,-0.19425482468111288
2011-09-16,36,343108.12,0,0,0,0,0,Normal,-1.0310880384505037
2011-09-23,36,322405.13,0,0,0,0,0,Normal,-1.4304548041921412
2011-09-30,36,314910.37,0,0,0,0,0,Normal,-1.0416509361363318
2011-10-07,36,346137.87,0,0,0,0,0,Normal,0.944399614828145
2011-10-14,36,342076.99,0,0,0,0,0,Normal,0.7081980849568499
2011-10-21,36,328633.34,0,0,0,0,0,Normal,-0.3041549843401913
2011-10-28,36,306193.81,0,0,0,0,0,Normal,-1.364338004133587
2011-11-04,36,313387.11,0,0,0,0,0,Normal,-0.5734020687983497
2011-11-11,36,328498.92,0,0,0,0,0,Normal,0.8298271566953979
2011-11-18,36,332901.94,0,0,0,0,0,Normal,1.0081019685244348
2011-11-25,36,332811.55,1,0,0,0,0,Normal,0.6397323202160311
2011-12-02,36,293350.51,0,0,0,0,0,Normal,-1.491252093680156
2011-12-09,36,312298.37,0,0,0,0,0,Normal,-0.2918889537075604
2011-12-16,36,341503.92,0,0,0,0,0,Normal,0.997207073922235
2011-12-23,36,325262.46,0,0,0,0,0,Normal,0.3513528932192861
2011-12-30,36,287425.22,1,0,0,0,0,Normal,-1.278317589404187
2012-01-06,36,329467.82,0,0,0,0,0,Normal,0.36607107122750787
2012-01-13,36,325976.34,0,0,0,0,0,Normal,0.4511201319598374
2012-01-20,36,330927.21,0,0,0,0,0,Normal,0.6002629245196093
2012-01-27,36,301444.94,0,0,0,0,0,Normal,-1.4828770678419765
2012-02-03,36,310982.87,0,0,0,0,0,Normal,-0.4679794039161409
2012-02-10,36,335741.9,1,0,0,0,0,Normal,0.9823057576533409
2012-02-17,36,326316.73,0,0,0,0,0,Normal,0.5016898670426571
2012-02-24,36,313270.45,0,0,0,0,0,Normal,-0.7155173038829326
2012-03-02,36,315396.72,0,0,0,0,0,Normal,-0.6993700811379243
2012-03-09,36,318674.93,0,0,0,0,0,Normal,0.04550261938162651
2012-03-16,36,335345.82,0,0,0,0,0,Normal,1.4625630541056476
2012-03-23,36,317872.51,0,0,0,0,0,Normal,-0.43292852511822716
2012-03-30,36,304144.9,0,0,0,0,0,Normal,-1.1639160298745845
2012-04-06,36,331026.11,0,0,0,0,0,Normal,0.6337572446835106
2012-04-13,36,339407.94,0,0,0,0,0,Normal,1.0551549534285298
2012-04-20,36,323915.32,0,0,0,0,0,Normal,-0.047058579936300964
2012-04-27,36,308389.82,0,0,0,0,0,Normal,-1.3146842158035967
2012-05-04,36,312467.52,0,0,0,0,0,Normal,-0.6172999739526035
2012-05-11,36,330518.34,0,0,0,0,0,Normal,1.1468152368080164
2012-05-18,36,324801.13,0,0,0,0,0,Normal,0.5559988984207432
2012-05-25,36,306098.17,0,0,0,0,0,Normal,-1.1075650062776228
2012-06-01,36,306005.53,0,0,0,0,0,Normal,-0.8548334723732913
2012-06-08,36,338273.38,0,0,0,0,0,Normal,1.2399477403595045
2012-06-15,36,333146.88,0,0,0,0,0,Normal,0.7109966495743777
2012-06-22,36,306411.01,0,0,0,0,0,Normal,-0.8476581569518683
2012-06-29,36,291530.43,0,0,0,0,0,Normal,-1.164483038353526
2012-07-06,36,306578.89,0,0,0,0,0,Normal,-0.1638258980554776
2012-07-13,36,298337.41,0,0,0,0,0,Normal,-0.3287057424304133
2012-07-20,36,303289.55,0,0,0,0,0,Normal,0.5124559655996828
2012-07-27,36,279643.43,0,0,0,0,0,Normal,-1.4392165206662224
2012-08-03,36,304989.97,0,0,0,0,0,Normal,0.7244273754251793
2012-08-10,36,298947.51,0,0,0,0,0,Normal,0.1911668506441816
2012-08-17,36,314607.22,0,0,0,0,0,Normal,1.0207570603671994
2012-08-24,36,282545.55,0,0,0,0,0,Normal,-1.3166448609832968
2012-08-31,36,282647.48,0,0,0,0,0,Normal,-0.7840210300198889
2012-09-07,36,293728.57,1,0,0,0,0,Normal,0.02294899919373336
2012-09-14,36,301893.63,0,0,0,0,0,Normal,1.2440692598050092
2012-09-21,36,293804.45,0,0,0,0,0,Normal,0.09941281062750788
2012-09-28,36,270677.98,0,0,0,0,0,Normal,-1.4378038334060184
2012-10-05,36,277137.86,0,0,0,0,0,Normal,-0.6046753998942132
2012-10-12,36,300236.85,0,0,0,0,0,Normal,1.0662714078813773
2012-10-19,36,287360.05,0,0,0,0,0,Normal,0.2717815190884673
2012-10-26,36,272489.41,0,0,0,0,0,Normal,-0.9603453044865482
2010-02-19,37,510382.5,0,0,0,0,0,Normal,-1.1236505109944686
2010-02-26,37,513615.82,0,0,0,0,0,Normal,-0.7127906068356674
2010-03-05,37,519255.68,0,0,0,0,0,Normal,0.11456931490733827
2010-03-12,37,513015.35,0,0,0,0,0,Normal,-0.2817266534819097
2010-03-19,37,460020.74,0,0,0,0,0,Normal,-1.492247851358018
2010-03-26,37,515777.97,0,0,0,0,0,Normal,0.4894380099041873
2010-04-02,37,540189.7,0,0,0,0,0,Normal,0.975305963218143
2010-04-09,37,513327.55,0,0,0,0,0,Normal,0.17752017134558262
2010-04-16,37,524544.83,0,0,0,0,0,Normal,0.08929091160834476
2010-04-23,37,527019.78,0,0,0,0,0,Normal,0.06794479757381089
2010-04-30,37,517850.83,0,0,0,0,0,Normal,-0.45350492611348375
2010-05-07,37,543234.77,0,0,0,0,0,Normal,1.399497032634437
2010-05-14,37,505196.08,0,0,0,0,0,Normal,-1.1325122354845156
2010-05-21,37,510494.7,0,0,0,0,0,Normal,-0.5163706946956805
2010-05-28,37,532241.22,0,0,0,0,0,Normal,0.5260186061897337
2010-06-04,37,479195.02,0,0,0,0,0,Normal,-1.2654805442437664
2010-06-11,37,481915.11,0,0,0,0,0,Normal,-0.7556353936480481
2010-06-18,37,505761.62,0,0,0,0,0,Normal,0.24209096139646835
2010-06-25,37,485419.39,0,0,0,0,0,Normal,-0.2199132116948629
2010-07-02,37,498292.53,0,0,0,0,0,Normal,0.48954594800067763
2010-07-09,37,502456.04,0,0,0,0,0,Normal,0.5017300469229152
2010-07-16,37,485150.01,0,0,0,0,0,Normal,-0.865008946561108
2010-07-23,37,491998.12,0,0,0,0,0,Normal,-0.32757261050021025
2010-07-30,37,487912.95,0,0,0,0,0,Normal,-0.5223946992867284
2010-08-06,37,508576.62,0,0,0,0,0,Normal,1.4449803582813214
2010-08-13,37,491815.83,0,0,0,0,0,Normal,-0.35448363628282814
2010-08-20,37,486930.72,0,0,0,0,0,Normal,-0.683077514788461
2010-08-27,37,512157.25,0,0,0,0,0,Normal,0.9931938851627597
2010-09-03,37,510427.53,0,0,0,0,0,Normal,0.7867038087409877
2010-09-10,37,510296.07,1,0,0,0,0,Normal,0.4435763867982409
2010-09-17,37,501251.4,0,0,0,0,0,Normal,-1.477320500268362
2010-09-24,37,494265.48,0,0,0,0,0,Normal,-1.2530424603026205
2010-10-01,37,529877.93,0,0,0,0,0,Normal,1.3575799870919425
2010-10-08,37,524483.65,0,0,0,0,0,Normal,0.6918152561129858
2010-10-15,37,498925.86,0,0,0,0,0,Normal,-0.7242543460274565
2010-10-22,37,510425.4,0,0,0,0,0,Normal,-0.3933137925637643
2010-10-29,37,514485.9,0,0,0,0,0,Normal,0.22749605611759544
2010-11-05,37,539683.42,0,0,0,0,0,Normal,1.3852191487876493
2010-11-12,37,517546.69,0,0,0,0,0,Normal,-0.2282228307639331
2010-11-19,37,518124.16,0,0,0,0,0,Normal,-0.37398585024592335
2010-11-26,37,518220.72,1,0,0,0,0,Normal,-0.47612469184089107
2010-12-03,37,508213.14,0,0,0,0,0,Normal,-1.496906686955974
2010-12-10,37,511207.52,0,0,0,0,0,Normal,-0.5427165389198179
2010-12-17,37,534285.21,0,0,0,0,0,Normal,1.3993129674484048
2010-12-24,37,576809.92,0,0,0,0,0,Normal,1.394825272776818
2010-12-31,37,460331.7,1,0,0,0,0,Normal,-1.242897845357314
2011-01-07,37,542464.02,0,0,0,0,0,Normal,0.28540776121278066
2011-01-14,37,525616.9,0,0,0,0,0,Normal,-0.014092937794655596
2011-01-21,37,526486.82,0,0,0,0,0,Normal,0.3503215726900058
2011-01-28,37,513672.36,0,0,0,0,0,Normal,-1.1328207395051004
2011-02-04,37,583835.18,0,0,0,0,0,Normal,1.4738936196306562
2011-02-11,37,522514.32,1,0,0,0,0,Normal,-0.44205589387835137
2011-02-18,37,536840.69,0,0,0,0,0,Normal,-0.07601860176427207
2011-02-25,37,514758.19,0,0,0,0,0,Normal,-0.7990192094694121
2011-03-04,37,527572.25,0,0,0,0,0,Normal,0.23227986030621592
2011-03-11,37,505610.4,0,0,0,0,0,Normal,-1.1308003774011188
2011-03-18,37,478503.06,0,0,0,0,0,Normal,-1.3518562002930816
2011-03-25,37,522105.93,0,0,0,0,0,Normal,0.6197189934321073
2011-04-01,37,534578.78,0,0,0,0,0,Normal,1.00595840002753
2011-04-08,37,543703.16,0,0,0,0,0,Normal,0.8305938705092965
2011-04-15,37,543775.87,0,0,0,0,0,Normal,0.7549450662500224
2011-04-22,37,526434.37,0,0,0,0,0,Normal,-1.2826541918311503
2011-04-29,37,502918.18,0,0,0,0,0,Normal,-1.3598353887297603
2011-05-06,37,547513.3,0,0,0,0,0,Normal,0.8526245956908733
2011-05-13,37,511871.63,0,0,0,0,0,Normal,-0.5296663581797727
2011-05-20,37,533564.42,0,0,0,0,0,Normal,0.47283457393817874
2011-05-27,37,507086.75,0,0,0,0,0,Normal,-0.9474202735750682
2011-06-03,37,500381.23,0,0,0,0,0,Normal,-0.8947568891464288
2011-06-10,37,509647.25,0,0,0,0,0,Normal,-0.20891754005967086
2011-06-17,37,525132.36,0,0,0,0,0,Normal,1.3915170953251188
2011-06-24,37,509276.22,0,0,0,0,0,Normal,-0.17823814472760238
2011-07-01,37,517021.3,0,0,0,0,0,Normal,0.23417978904952746
2011-07-08,37,489059.93,0,0,0,0,0,Normal,-1.3621077505063015
2011-07-15,37,498749.62,0,0,0,0,0,Normal,-0.391209367898573
2011-07-22,37,505543.53,0,0,0,0,0,Normal,0.2508524387915625
2011-07-29,37,504974.95,0,0,0,0,0,Normal,0.7039400681221196
2011-08-05,37,510787.46,0,0,0,0,0,Normal,1.1713336910163081
2011-08-12,37,502504.39,0,0,0,0,0,Normal,-0.9897862761935445
2011-08-19,37,506897.98,0,0,0,0,0,Normal,0.17353732499054617
2011-08-26,37,527947.21,0,0,0,0,0,Normal,1.4289423258949878
2011-09-02,37,530367.83,0,0,0,0,0,Normal,0.9418212574808557
2011-09-09,37,506273.74,1,0,0,0,0,Normal,-0.8871917261600468
2011-09-16,37,513341.94,0,0,0,0,0,Normal,-0.5302226451165516
2011-09-23,37,516556.94,0,0,0,0,0,Normal,-0.00772941039725848
2011-09-30,37,516402.1,0,0,0,0,0,Normal,0.6768237818767839
2011-10-07,37,522816.85,0,0,0,0,0,Normal,1.3918727649228226
2011-10-14,37,513636.01,0,0,0,0,0,Normal,-0.957263590269591
2011-10-21,37,522784.33,0,0,0,0,0,Normal,0.8362057686147705
2011-10-28,37,517355.44,0,0,0,0,0,Normal,-0.39984697121012475
2011-11-04,37,555925.6,0,0,0,0,0,Normal,1.4714404768552347
